"VBIS Classification","2021-06-16",,,,"Brick Equipment Classes",,,,,,
"Level 1","Level 2","Level 3","Level 4",,,,,,,,
"Electrical Power","Documents","Contract","Expression of Interest","EP-Doc-Co-EOI",,,,,,,
"Electrical Power","Documents","Contract","Tender Submission","EP-Doc-Co-TS",,,,,,,
"Electrical Power","Documents","Contract","Letter of Offer","EP-Doc-Co-LOO",,,,,,,
"Electrical Power","Documents","Contract","Letter of Intent","EP-Doc-Co-LOI",,,,,,,
"Electrical Power","Documents","Contract","Attachment","EP-Doc-Co-At",,,,,,,
"Electrical Power","Documents","Contract","Addendum","EP-Doc-Co-Ad",,,,,,,
"Electrical Power","Documents","Contract","Novation","EP-Doc-Co-No",,,,,,,
"Electrical Power","Documents","Contract","Variation","EP-Doc-Co-Va",,,,,,,
"Electrical Power","Documents","Drawing",,"EP-Doc-Dr",,,,,,,
"Electrical Power","Documents","Drawing","Cover Sheet","EP-Doc-Dr-CS",,,,,,,
"Electrical Power","Documents","Drawing","Legend","EP-Doc-Dr-Le",,,,,,,
"Electrical Power","Documents","Drawing","Plan","EP-Doc-Dr-Pl",,,,,,,
"Electrical Power","Documents","Drawing","Elevations","EP-Doc-Dr-El",,,,,,,
"Electrical Power","Documents","Drawing","Details","EP-Doc-Dr-De",,,,,,,
"Electrical Power","Documents","Drawing","Schematic","EP-Doc-Dr-Sc",,,,,,,
"Electrical Power","Documents","Letter",,"EP-Doc-Le",,,,,,,
"Electrical Power","Documents","Management System",,"EP-Doc-MS",,,,,,,
"Electrical Power","Documents","Management System","Plan","EP-Doc-MS-Pl",,,,,,,
"Electrical Power","Documents","Management System","Policy","EP-Doc-MS-Po",,,,,,,
"Electrical Power","Documents","Management System","Procedure","EP-Doc-MS-Pr",,,,,,,
"Electrical Power","Documents","Management System","Guideline","EP-Doc-MS-Gu",,,,,,,
"Electrical Power","Documents","Management System","Work Instruction","EP-Doc-MS-WI",,,,,,,
"Electrical Power","Documents","Management System","Form","EP-Doc-MS-Fo",,,,,,,
"Electrical Power","Documents","Management System","Template","EP-Doc-MS-Te",,,,,,,
"Electrical Power","Documents","Management System","Register","EP-Doc-MS-Reg",,,,,,,
"Electrical Power","Documents","Manual",,"EP-Doc-Man",,,,,,,
"Electrical Power","Documents","Manual","Manufacturer","EP-Doc-Man-Ma",,,,,,,
"Electrical Power","Documents","Manual","O&M Manual","EP-Doc-Man-OM",,,,,,,
"Electrical Power","Documents","Maintenance",,"EP-Doc-Ma",,,,,,,
"Electrical Power","Documents","Maintenance","Certificate","EP-Doc-Ma-Ce",,,,,,,
"Electrical Power","Documents","Maintenance","Corrective Action Record","EP-Doc-Ma-CAR",,,,,,,
"Electrical Power","Documents","Maintenance","Inspection Report","EP-Doc-Ma-IR",,,,,,,
"Electrical Power","Documents","Maintenance","Operating Procedure","EP-Doc-Ma-OP",,,,,,,
"Electrical Power","Documents","Maintenance","Preventative Maintenance Record","EP-Doc-Ma-PMR",,,,,,,
"Electrical Power","Documents","Maintenance","Repair Recommendation","EP-Doc-Ma-RR",,,,,,,
"Electrical Power","Documents","Maintenance","Switching Procedure","EP-Doc-Ma-SP",,,,,,,
"Electrical Power","Documents","Media",,"EP-Doc-Me",,,,,,,
"Electrical Power","Documents","Media","Audio","EP-Doc-Me-Au",,,,,,,
"Electrical Power","Documents","Media","Image","EP-Doc-Me-Im",,,,,,,
"Electrical Power","Documents","Media","Movie","EP-Doc-Me-Mo",,,,,,,
"Electrical Power","Documents","Model",,"EP-Doc-Mo",,,,,,,
"Electrical Power","Documents","Model","Source File","EP-Doc-Mo-SF",,,,,,,
"Electrical Power","Documents","Model","Federated File","EP-Doc-Mo-FF",,,,,,,
"Electrical Power","Documents","Model","Point Cloud Scan","EP-Doc-Mo-PCS",,,,,,,
"Electrical Power","Documents","OH&S",,"EP-Doc-OHS",,,,,,,
"Electrical Power","Documents","OH&S","Guideline","EP-Doc-OHS-Gu",,,,,,,
"Electrical Power","Documents","OH&S","Hazard Register","EP-Doc-OHS-HReg",,,,,,,
"Electrical Power","Documents","OH&S","Management System","EP-Doc-OHS-MS",,,,,,,
"Electrical Power","Documents","OH&S","Plan","EP-Doc-OHS-Pl",,,,,,,
"Electrical Power","Documents","OH&S","Policy","EP-Doc-OHS-Po",,,,,,,
"Electrical Power","Documents","OH&S","Procedure","EP-Doc-OHS-Pr",,,,,,,
"Electrical Power","Documents","OH&S","Risk Analysis","EP-Doc-OHS-RA",,,,,,,
"Electrical Power","Documents","OH&S","Risk Register","EP-Doc-OHS-RReg",,,,,,,
"Electrical Power","Documents","OH&S","Safe Work Instruction","EP-Doc-OHS-SWI",,,,,,,
"Electrical Power","Documents","OH&S","Safety Data Sheet","EP-Doc-OHS-SDS",,,,,,,
"Electrical Power","Documents","OH&S","Safety Plan","EP-Doc-OHS-SP",,,,,,,
"Electrical Power","Documents","Programme",,"EP-Doc-Pr",,,,,,,
"Electrical Power","Documents","Register",,"EP-Doc-Reg",,,,,,,
"Electrical Power","Documents","Register","Assets","EP-Doc-Reg-As",,,,,,,
"Electrical Power","Documents","Register","Documents","EP-Doc-Reg-Doc",,,,,,,
"Electrical Power","Documents","Register","Equipment","EP-Doc-Reg-Eq",,,,,,,
"Electrical Power","Documents","Report",,"EP-Doc-Re",,,,,,,
"Electrical Power","Documents","Schedule",,"EP-Doc-Sc",,,,,,,
"Electrical Power","Documents","Software",,"EP-Doc-So",,,,,,,
"Electrical Power","Documents","Software","Operating System","EP-Doc-So-OS",,,,,,,
"Electrical Power","Documents","Software","Firmware","EP-Doc-So-Fi",,,,,,,
"Electrical Power","Documents","Software","Application","EP-Doc-So-Ap",,,,,,,
"Electrical Power","Documents","Specification",,"EP-Doc-Spec",,,,,,,
"Electrical Power","Documents","Technical Literature",,"EP-Doc-TL",,,,,,,
"Electrical Power","Documents","Template",,"EP-Doc-Te",,,,,,,
"Electrical Power","Documents","Template","Document","EP-Doc-Te-Doc",,,,,,,
"Electrical Power","Documents","Template","Drawing","EP-Doc-Te-Dr",,,,,,,
"Electrical Power","Documents","Template","Model","EP-Doc-Te-Mo",,,,,,,
"Electrical Power","Documents","Template","Presentation","EP-Doc-Te-Pr",,,,,,,
"Electrical Power","Documents","Template","Spreadsheet","EP-Doc-Te-Sp",,,,,,,
"Electrical Power","Documents","Test Results",,"EP-Doc-TR",,,,,,,
"Electrical Power","Documents","Warranty",,"EP-Doc-Wa",,,,,,,
"Electrical Power","Documents","Warranty","Certificate","EP-Doc-Wa-Ce",,,,,,,
"Electrical Power","Documents","Warranty","Claim","EP-Doc-Wa-Cl",,,,,,,
"Electrical Power","Documents","Warranty","Terms& Conditions","EP-Doc-Wa-TC",,,,,,,
"Electrical Power","Documents","Warranty","Warranty Record","EP-Doc-Wa-WR",,,,,,,
"Fire Detection",,,,"FD","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment",,,"FD-FDCIE","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Main Panel",,"FD-FDCIE-MP","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Network Panel",,"FD-FDCIE-NP","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Distributed Panel",,"FD-FDCIE-DP","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Interface Panel",,"FD-FDCIE-IP","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Fire Brigade Panel",,"FD-FDCIE-FBP","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Fire Fan Control Panel",,"FD-FDCIE-FFCP","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Fire Indicator Panel",,"FD-FDCIE-FIP","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Alarm Mimic Panel",,"FD-FDCIE-AMP","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Alarm Signalling Equipment",,"FD-FDCIE-ASE","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detection Control Indicating Equipment","Panel Printer",,"FD-FDCIE-PP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Warning Intercommunication Control Indicating Equipment",,,"FD-EWICIE","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Warning Intercommunication Control Indicating Equipment","Main Panel",,"FD-EWICIE-MP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Warning Intercommunication Control Indicating Equipment","Network Panel",,"FD-EWICIE-NP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Warning Intercommunication Control Indicating Equipment","Distributed Panel",,"FD-EWICIE-DP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Warning Control Indicating Equipment",,,"FD-EWCIE","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Warning Control Indicating Equipment","Main Panel",,"FD-EWCIE-MP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Warning Control Indicating Equipment","Network Panel",,"FD-EWCIE-NP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Warning Control Indicating Equipment","Distributed Panel",,"FD-EWCIE-DP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Intercom Control Indicating Equipment",,,"FD-EICIE","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Intercom Control Indicating Equipment","Main Panel",,"FD-EICIE-MP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Intercom Control Indicating Equipment","Network Panel",,"FD-EICIE-NP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Intercom Control Indicating Equipment","Distributed Panel",,"FD-EICIE-DP","brick Fire Control Panel",,,,,,
"Fire Detection","Emergency Intercom Control Indicating Equipment","Specials Hazards Control and Indicating Equipment",,"FD-EICIE-SHCAIE","brick Fire Control Panel",,,,,,
"Fire Detection","Fire Detectors",,,"FD-FD","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Heat",,"FD-FD-He","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Heat","Point","FD-FD-He-Po","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Heat","Digital Linear","FD-FD-He-DL","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Heat","Fibre Optic Linear","FD-FD-He-FOL","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Smoke",,"FD-FD-Sm","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Smoke","Point","FD-FD-Sm-Po","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Smoke","Optical Linear","FD-FD-Sm-OL","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Smoke","Duct","FD-FD-Sm-Du","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Flame",,"FD-FD-Fl","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Flame","UV","FD-FD-Fl-Uv","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Flame","IR","FD-FD-Fl-Ir","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Flame","Multiband spectrum","FD-FD-Fl-MS","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Combustion Gas",,"FD-FD-CG","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Combustion Gas","Point","FD-FD-CG-Po","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Multisensor",,"FD-FD-Mu","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Multisensor","Heat and Smoke Point","FD-FD-Mu-HASP","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Multisensor","Carbon Monoxide and Smoke Point","FD-FD-Mu-CMASP","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Multisensor","Heat and Carbon Monoxide Point","FD-FD-Mu-HACMP","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Aspirated Smoke ",,"FD-FD-AS","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Fire Detectors","Aspirated Smoke ","Sampling Pipe","FD-FD-AS-SP","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Special Hazard Control and Inidicating Equipment",,,"FD-SHCIE","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Special Hazard Control and Inidicating Equipment","Local Control Station",,"FD-SHCIE-LConS","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Audible Alarm Device",,,"FD-AAD","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Audible Alarm Device","Heat",,"FD-AAD-He","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Audible Alarm Device","Smoke",,"FD-AAD-Sm","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Manual Call Point",,,"FD-MCP","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Speakers",,,"FD-Sp","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Visual Alarm Device",,,"FD-VAD","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Visual Alarm Device","Ceiling",,"FD-VAD-Ce","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Visual Alarm Device","Wall",,"FD-VAD-Wa","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Visual Alarm Device","Open",,"FD-VAD-Op","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Visual Warning Device",,,"FD-VWD","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Visual Warning Device","Light Strobe",,"FD-VWD-LS","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Remote Indicator",,,"FD-RI","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Smoke Curtain",,,"FD-SC","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment",,,"FD-PSE","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Switch Mode Power Supply",,"FD-PSE-SMPS","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Switch Mode Power Supply","AC/DC","FD-PSE-SMPS-ACDC","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Switch Mode Power Supply","DC/DC","FD-PSE-SMPS-DCDC","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Switch Mode Power Supply","DC/AC","FD-PSE-SMPS-DCAC","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Switch Mode Power Supply","AC/AC","FD-PSE-SMPS-ACAC","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Transformer",,"FD-PSE-Tr","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Transformer","Step Up","FD-PSE-Tr-SU","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Transformer","Step Down","FD-PSE-Tr-SD","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Battery",,"FD-PSE-Ba","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Power Supply Equipment","Battery","Lead Acid Batteries","FD-PSE-Ba-LAB","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Alarm Acknowledgement Facility",,,"FD-AAF","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Graphic User Interface",,,"FD-GUI","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment",,,"FD-AE","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Router",,"FD-AE-Ro","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Switch",,"FD-AE-Sw","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Switch","Standard","FD-AE-Sw-St","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Switch","Power Over Ethernet","FD-AE-Sw-POE","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Modem",,"FD-AE-Mo","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Server",,"FD-AE-Se","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Server","Rack","FD-AE-Se-Ra","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Server","Tower","FD-AE-Se-To","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Workstation",,"FD-AE-Wo","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Workstation","Rack","FD-AE-Wo-Ra","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Workstation","Desktop","FD-AE-Wo-De","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Printer",,"FD-AE-Pr","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Printer","Inkjet","FD-AE-Pr-In","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Active Equipment","Printer","Laser","FD-AE-Pr-La","brick: Fire Safety Equipment",,,,,,
"Fire Detection","Documents",,,"FD-Doc",,,,,,,
"Fire Detection","Documents","Advice Note",,"FD-Doc-AN",,,,,,,
"Fire Detection","Documents","Brief",,"FD-Doc-Br",,,,,,,
"Fire Detection","Documents","Brief","Client","FD-Doc-Br-Cl",,,,,,,
"Fire Detection","Documents","Brief","Return","FD-Doc-Br-Re",,,,,,,
"Fire Detection","Documents","Calculations",,"FD-Doc-Calc",,,,,,,
"Fire Detection","Documents","Certification",,"FD-Doc-Ce",,,,,,,
"Fire Detection","Documents","Contract",,"FD-Doc-Co",,,,,,,
"Fire Detection","Documents","Contract","Conditions","FD-Doc-Co-Co",,,,,,,
"Fire Detection","Documents","Contract","Sub-contract","FD-Doc-Co-SC",,,,,,,
"Fire Detection","Documents","Contract","Statement of Work","FD-Doc-Co-SOW",,,,,,,
"Fire Detection","Documents","Contract","Return Brief","FD-Doc-Co-RB",,,,,,,
"Fire Detection","Documents","Contract","Expression of Interest","FD-Doc-Co-EOI",,,,,,,
"Fire Detection","Documents","Contract","Tender Submission","FD-Doc-Co-TS",,,,,,,
"Fire Detection","Documents","Contract","Letter of Offer","FD-Doc-Co-LOO",,,,,,,
"Fire Detection","Documents","Contract","Letter of Intent","FD-Doc-Co-LOI",,,,,,,
"Fire Detection","Documents","Contract","Attachment","FD-Doc-Co-At",,,,,,,
"Fire Detection","Documents","Contract","Addendum","FD-Doc-Co-Ad",,,,,,,
"Fire Detection","Documents","Contract","Novation","FD-Doc-Co-No",,,,,,,
"Fire Detection","Documents","Contract","Variation","FD-Doc-Co-Va",,,,,,,
"Fire Detection","Documents","Drawing",,"FD-Doc-Dr",,,,,,,
"Fire Detection","Documents","Drawing","Cover Sheet","FD-Doc-Dr-CS",,,,,,,
"Fire Detection","Documents","Drawing","Legend","FD-Doc-Dr-Le",,,,,,,
"Fire Detection","Documents","Drawing","Plan","FD-Doc-Dr-Pl",,,,,,,
"Fire Detection","Documents","Drawing","Elevations","FD-Doc-Dr-El",,,,,,,
"Fire Detection","Documents","Drawing","Details","FD-Doc-Dr-De",,,,,,,
"Fire Detection","Documents","Drawing","Schematic","FD-Doc-Dr-Sc",,,,,,,
"Fire Detection","Documents","Letter",,"FD-Doc-Le",,,,,,,
"Fire Detection","Documents","Management System",,"FD-Doc-MS",,,,,,,
"Fire Detection","Documents","Management System","Plan","FD-Doc-MS-Pl",,,,,,,
"Fire Detection","Documents","Management System","Policy","FD-Doc-MS-Po",,,,,,,
"Fire Detection","Documents","Management System","Procedure","FD-Doc-MS-Pr",,,,,,,
"Fire Detection","Documents","Management System","Guideline","FD-Doc-MS-Gu",,,,,,,
"Fire Detection","Documents","Management System","Work Instruction","FD-Doc-MS-WI",,,,,,,
"Fire Detection","Documents","Management System","Form","FD-Doc-MS-Fo",,,,,,,
"Fire Detection","Documents","Management System","Template","FD-Doc-MS-Te",,,,,,,
"Fire Detection","Documents","Management System","Register","FD-Doc-MS-Reg",,,,,,,
"Fire Detection","Documents","Manual",,"FD-Doc-Man",,,,,,,
